sample_id,dataset_name,source_video_id,group_id,split,label,residual_sequence_path,video_id,generator_name,prompt_sha256,source_video_path,source_video_sha256,residual_sha256,sampling_mode,selected_frame_count,clip_length,clip_count,source_commit,source_config_sha256,scale_prior_schema_version,scale_prior_sha256,scale_prior_source_table_sha256,canonical_axis_schema_version,canonical_threshold_config_sha256,scale_prior_entry_id,scale_prior_confidence,sampler_version,license_status
open_sora::6sXCk1hi8OM_250_0to118,AIGVDBench,6sXCk1hi8OM_250_0to118,aigvdbench:6sXCk1hi8OM_250_0to118,validation,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjo2c1hDazFoaThPTV8yNTBfMHRvMTE4/result.json,6sXCk1hi8OM_250_0to118.mp4,Open-Sora,fa7479ecfee842688349e0818c1e221e9a575255dbb731e4b404c96487d43c93,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDo2c1hDazFoaThPTV8yNTBfMHRvMTE4/open_sora.mp4,203b2aaa2e30a2ac582943a323da0c002ce7976bbddda9fc3a0c45ad00a0b160,6e2dc7892f5e09313dce1783050efa74ce03289cafeb142920f9123b49bfa6e3,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::cCNMBWfbVAE_9_0to198,AIGVDBench,cCNMBWfbVAE_9_0to198,aigvdbench:cCNMBWfbVAE_9_0to198,validation,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6Y0NOTUJXZmJWQUVfOV8wdG8xOTg/result.json,cCNMBWfbVAE_9_0to198.mp4,,6b936535ba378619c8b6a9246b6e1f83044152c936d5d9d658c53d2d7df722e0,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDpjQ05NQldmYlZBRV85XzB0bzE5OA/real.mp4,c6e87212ac0b1b31539eb584c9fd2c10c47bdfef50d0b55ef3f7c27388f5f68c,032ecfe9c12c3549a272bf4f7e9805a1b79bd4702b48bf2214b5e1337986501b,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::cCNMBWfbVAE_9_0to198,AIGVDBench,cCNMBWfbVAE_9_0to198,aigvdbench:cCNMBWfbVAE_9_0to198,validation,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpjQ05NQldmYlZBRV85XzB0bzE5OA/result.json,cCNMBWfbVAE_9_0to198.mp4,Open-Sora,6b936535ba378619c8b6a9246b6e1f83044152c936d5d9d658c53d2d7df722e0,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDpjQ05NQldmYlZBRV85XzB0bzE5OA/open_sora.mp4,ad9bf592e27fa427d823e2932bf246c78f81034e20c9d03556ba916bbe02b4ea,120e5d7116efbdfcfb248144b21844cf1b2494fc84885dabd9003684aa04da5d,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::si8-S3bXOis_177_0to103,AIGVDBench,si8-S3bXOis_177_0to103,aigvdbench:si8-S3bXOis_177_0to103,validation,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6c2k4LVMzYlhPaXNfMTc3XzB0bzEwMw/result.json,si8-S3bXOis_177_0to103.mp4,,b25b1accbdcc11d621e8796f7a399d7e42d8f6596044d5cee45fa86009884273,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDpzaTgtUzNiWE9pc18xNzdfMHRvMTAz/real.mp4,308c6540f5449507a75a2af208dc7b91715781cc54bbfac2db4b96981782f2d3,0cf98b444ccf302de192e8f44185f1b8caaa559409515b2bbc61fa0acb736fbd,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::si8-S3bXOis_177_0to103,AIGVDBench,si8-S3bXOis_177_0to103,aigvdbench:si8-S3bXOis_177_0to103,validation,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpzaTgtUzNiWE9pc18xNzdfMHRvMTAz/result.json,si8-S3bXOis_177_0to103.mp4,Open-Sora,b25b1accbdcc11d621e8796f7a399d7e42d8f6596044d5cee45fa86009884273,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDpzaTgtUzNiWE9pc18xNzdfMHRvMTAz/open_sora.mp4,e531bc04d50339077f7c645d48876f03b3ee0677fe9b38e359433769eeef86b5,7b358f121de83147d0de175ce61564d7268d0029be31a2c20e2f04ba1b3572cf,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::kOSZ0fpTJeg_8_0to116,AIGVDBench,kOSZ0fpTJeg_8_0to116,aigvdbench:kOSZ0fpTJeg_8_0to116,validation,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6a09TWjBmcFRKZWdfOF8wdG8xMTY/result.json,kOSZ0fpTJeg_8_0to116.mp4,,73b9d5cb320eb2a84cd156f77b232d9ab0c9a62002b68bfc3fd27bfd301343de,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDprT1NaMGZwVEplZ184XzB0bzExNg/real.mp4,ce728438c453c6f1d356f5f59cb0b9fb537fb1103e92a71bff14ea7ef489fce1,0adb2457d9856bfe65b6b9a395ac28fcbaade29ae017c90344ad7fe1fc6ba8d8,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::kOSZ0fpTJeg_8_0to116,AIGVDBench,kOSZ0fpTJeg_8_0to116,aigvdbench:kOSZ0fpTJeg_8_0to116,validation,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjprT1NaMGZwVEplZ184XzB0bzExNg/result.json,kOSZ0fpTJeg_8_0to116.mp4,Open-Sora,73b9d5cb320eb2a84cd156f77b232d9ab0c9a62002b68bfc3fd27bfd301343de,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDprT1NaMGZwVEplZ184XzB0bzExNg/open_sora.mp4,cc51896a494d141cc8eee125c39079ee7fa80e218a401ee82bc7f2654b76a424,027f5965228a50208fb40f422473bd4a74452e37af82336c1c648959694df899,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::3Ay4Sk7NRCY_3_0to109,AIGVDBench,3Ay4Sk7NRCY_3_0to109,aigvdbench:3Ay4Sk7NRCY_3_0to109,validation,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6M0F5NFNrN05SQ1lfM18wdG8xMDk/result.json,3Ay4Sk7NRCY_3_0to109.mp4,,f602c11c7b9aaa8f82e7577becc7d7cf45c6494de2fda35ddb5390aae9637c8e,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDozQXk0U2s3TlJDWV8zXzB0bzEwOQ/real.mp4,ace7e32848ee516b6d43856f3bff717f18de5a86041d8c735cade72451d936c4,68e90fdd528caded1b6a862c4bb4c0ef63edb0842f4227f3592b1a919ba21867,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::3Ay4Sk7NRCY_3_0to109,AIGVDBench,3Ay4Sk7NRCY_3_0to109,aigvdbench:3Ay4Sk7NRCY_3_0to109,validation,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjozQXk0U2s3TlJDWV8zXzB0bzEwOQ/result.json,3Ay4Sk7NRCY_3_0to109.mp4,Open-Sora,f602c11c7b9aaa8f82e7577becc7d7cf45c6494de2fda35ddb5390aae9637c8e,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDozQXk0U2s3TlJDWV8zXzB0bzEwOQ/open_sora.mp4,03fb4983babd7f919d7bc345c68dd7c7cf043d45ed7ab59cdd43082dbc092dea,c28648a23beeb72bfc4cd9a14d0768989a5b3df2cf0d2e29ae841dd38d8bfdd4,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::g3ZUB_Jn49M_16_18to130,AIGVDBench,g3ZUB_Jn49M_16_18to130,aigvdbench:g3ZUB_Jn49M_16_18to130,validation,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6ZzNaVUJfSm40OU1fMTZfMTh0bzEzMA/result.json,g3ZUB_Jn49M_16_18to130.mp4,,5f990eb6ce6479b686ea5ae27a9b7fc2421b49386c7ecfe876d6de76566331fc,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDpnM1pVQl9KbjQ5TV8xNl8xOHRvMTMw/real.mp4,0bb5434ef7daf20f55431b88dc31d7c14e04eb68a6d9eae9172915be731f2b50,1fd8213fb8d08cc83b7183d2cc5a6067e50fe175113f7a820e320f7d1245a0de,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::g3ZUB_Jn49M_16_18to130,AIGVDBench,g3ZUB_Jn49M_16_18to130,aigvdbench:g3ZUB_Jn49M_16_18to130,validation,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpnM1pVQl9KbjQ5TV8xNl8xOHRvMTMw/result.json,g3ZUB_Jn49M_16_18to130.mp4,Open-Sora,5f990eb6ce6479b686ea5ae27a9b7fc2421b49386c7ecfe876d6de76566331fc,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDpnM1pVQl9KbjQ5TV8xNl8xOHRvMTMw/open_sora.mp4,b02fa49671f4fcc44c94b0acae666bf85f3ea9b0ddc2f4a43396d8849b2d7fc5,cac1eed39f8f3a32b1d6694776e194d309714ab3b527a27808e5a305a1ea66da,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::lyoIryqJ08A_215_23to139,AIGVDBench,lyoIryqJ08A_215_23to139,aigvdbench:lyoIryqJ08A_215_23to139,validation,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6bHlvSXJ5cUowOEFfMjE1XzIzdG8xMzk/result.json,lyoIryqJ08A_215_23to139.mp4,,6646730cfda181cb5139b0a09898af601d1de61c21200d48f254533c3f4f8a15,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDpseW9JcnlxSjA4QV8yMTVfMjN0bzEzOQ/real.mp4,bddf46a899278db099c503f6808a833beffd8e3401d4cac8647f4d84ff11284a,f018b8838a5d6dccd8af25794e94d1dd5653e440788f1ac196f2801cbe5ae832,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::lyoIryqJ08A_215_23to139,AIGVDBench,lyoIryqJ08A_215_23to139,aigvdbench:lyoIryqJ08A_215_23to139,validation,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpseW9JcnlxSjA4QV8yMTVfMjN0bzEzOQ/result.json,lyoIryqJ08A_215_23to139.mp4,Open-Sora,6646730cfda181cb5139b0a09898af601d1de61c21200d48f254533c3f4f8a15,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDpseW9JcnlxSjA4QV8yMTVfMjN0bzEzOQ/open_sora.mp4,bda317da3000d86df17211cc202d7440329d8ceaa34171531dd78fed1358f7f3,13ec9e404c0f9d780b4526f164491c0cbaad39a636a5148e3bf710954337c1f9,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::489wXyjtMOs_26_68to171,AIGVDBench,489wXyjtMOs_26_68to171,aigvdbench:489wXyjtMOs_26_68to171,validation,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6NDg5d1h5anRNT3NfMjZfNjh0bzE3MQ/result.json,489wXyjtMOs_26_68to171.mp4,,361e374e8821b182ece1f013159b88a1ce05a6d8b5df628534b6741933a389d2,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDo0ODl3WHlqdE1Pc18yNl82OHRvMTcx/real.mp4,2b59a0160ac0da4374c8a1438d5c8089771f6fa78ebef004c33390ba31d7311f,8bc2bc222e63f63d613f225a3a6bc6765e277bd371241bab0037871e682ce0bd,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::489wXyjtMOs_26_68to171,AIGVDBench,489wXyjtMOs_26_68to171,aigvdbench:489wXyjtMOs_26_68to171,validation,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjo0ODl3WHlqdE1Pc18yNl82OHRvMTcx/result.json,489wXyjtMOs_26_68to171.mp4,Open-Sora,361e374e8821b182ece1f013159b88a1ce05a6d8b5df628534b6741933a389d2,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDo0ODl3WHlqdE1Pc18yNl82OHRvMTcx/open_sora.mp4,54398297ec93792a75ce9cf8fe7b9831f97da76237723414f736cab19c3ce821,b34175bd82668e19f87469b638c1c3dc0133526bd5c542dfdee38f5089e65696,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::6khVFi91-p8_8_0to379,AIGVDBench,6khVFi91-p8_8_0to379,aigvdbench:6khVFi91-p8_8_0to379,validation,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6NmtoVkZpOTEtcDhfOF8wdG8zNzk/result.json,6khVFi91-p8_8_0to379.mp4,,26e5b7bb57d4615d5ef7e46ab02c2dde2ab8280eebd34447f9f4418676bcf430,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDo2a2hWRmk5MS1wOF84XzB0bzM3OQ/real.mp4,0230e2ed6ef0e1fb65b84e9579301df923c121961f69555734a49d2cd857bf78,5be6677d99f80c31889f70956e7296890b9421d3eb2e1a247bfdf1a0bcceb1c3,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
open_sora::6khVFi91-p8_8_0to379,AIGVDBench,6khVFi91-p8_8_0to379,aigvdbench:6khVFi91-p8_8_0to379,validation,1,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjo2a2hWRmk5MS1wOF84XzB0bzM3OQ/result.json,6khVFi91-p8_8_0to379.mp4,Open-Sora,26e5b7bb57d4615d5ef7e46ab02c2dde2ab8280eebd34447f9f4418676bcf430,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDo2a2hWRmk5MS1wOF84XzB0bzM3OQ/open_sora.mp4,18cda78375e67fff6aee0454a03df5d3d5715c371d66b3f98aaf915a6e77faf8,5939c42e92a6083da241d2ea994606a8e217e9d4f4d77c20b5fe28830adc9e85,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
real::sGdL5CVxClg_202_0to167,AIGVDBench,sGdL5CVxClg_202_0to167,aigvdbench:sGdL5CVxClg_202_0to167,validation,0,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6c0dkTDVDVnhDbGdfMjAyXzB0bzE2Nw/result.json,sGdL5CVxClg_202_0to167.mp4,,3ad5828cf4676bbd0f808bebd2e517a5cd537ac3986faf1a0c37d0a1228c217c,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/validation/gid_YWlndmRiZW5jaDpzR2RMNUNWeENsZ18yMDJfMHRvMTY3/real.mp4,f2b0d18f6b7c1a1cfc6e70ed05912b0d44095f4deeef25b5b8677701c2cee0ae,e72af3492298ad47264f406704ac8acd6815fd3e5813c05932bb392aa5ab2e63,uniform_full_video,32,8,4,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,dataset_cc_by_4_0_component_partial
